app,review_text,rating,date
Glovo,mayb you should add more items especially on carrefour bakery and vegetable .many items are missing,4,2025-07-08 08:43:24
Glovo,amazing quality delivery app.,5,2025-07-08 07:22:17
Glovo,"missing product all the time, the support do not answer, no refund.",1,2025-07-08 05:21:28
Glovo,excellent delivery companion,5,2025-07-07 14:35:58
Glovo,1. took service fee 5%+ delivery. 2. showing me adware.,1,2025-07-07 09:20:14
Glovo,"service keeps getting worse by the day, be it the slowed down timer a la uber or the inability to rate delivery",1,2025-07-07 03:17:33
Glovo,"Horrible. Map is broken, driver keeps jumping randomly to some other part of the city, happened multiple times. If I zoom in on the map, after 5 seconds it goes back to zoomed out. The courier is in my neighbourhood and I want to see their exact location which I cant do if the bloody map is zoomed out. Now the damn thing has ads. I will make it a point not to buy and of those ""products"" that are advertised. Why are tips percentages? Let me choose an amount of money for goodness sake",1,2025-07-07 02:09:43
Glovo,they said they will give store credit for the glovo they charged something extra and then i asked a few minutes later where it was I got an improper response and didn't receive the credit.,1,2025-07-06 12:03:14
Glovo,instant food delivery,5,2025-07-06 11:37:31
Glovo,Datimi comanda mea gratis ca ati spus ca imi dati prima comanda gratis si ati spus cand mi-am comandat ca trebuie sa platesc tinand cond ca am luat o singura mancare.,1,2025-07-06 11:16:47
Glovo,"Ridiculous, support is terrible and food arrives late/missing/open half the time. if there was another option I would never use this absolute horrible app.",1,2025-07-06 11:05:56
Glovo,"Awful customer support, unable to talk with a person until the situation is not sustainable anymore, chatbot is useless When I ordered, the waiting time was 25-35min, and when I bought it, it changed to 45-55. Finally, my order arrived in 1h05 (30min late), and without an item. A joke... not using this service anymore.",1,2025-07-06 11:05:44
Glovo,"BUGS, BUGS, BUGS. Double asking me about How was order after I answerred it already. Chat with courier is not loading in the Android app. Courier see the another delivery point, than I set in the app (IT'S SHIFTED TO FEW METER)",1,2025-07-06 04:55:29
Glovo,"very bad since last update 1. when a driver has multiple deliveries you are no longer aware of this so expectations are normally disappointing, with the estimated delivery time never met and drivers often appearing to be going in the wrong direction, stopped for ages or going off to other addresses. the previous version made it clear so expectations were managed 2. driver chat no longer working so can be very frustrating when you can't contact driver e.g. if they get lost and go to wrong address",3,2025-07-06 03:22:40
Glovo,"The app is slow, buggy, randomly crashes, horribly designed, UI is terrible, prices change in the cart when navigating, session time out all the time, the payment displays four separate modals which are useless, but there is no order summary after placing order, the product pictures are often random photos, and cannot be enlarged. It's a total mess. It is the worst app I have ever used. As a software engineer myself, I cannot fathom how anyone can screw an app this bad.",1,2025-07-05 05:34:58
Glovo,Distressing App. with sadistic riders. They refuse to offer compensation when their riders refuse to deliver food after setting out with it.,1,2025-07-04 21:38:15
Glovo,"Thank you very much glove for you timely delivery, awesome and respective well trained Riders I always tip my delivery Rider",5,2025-07-04 10:37:58
Glovo,fast delivery,5,2025-07-04 04:17:27
Glovo,"Always late by at least an hour over the estimated arrival time, extra fees for bad weather, orders under a certain amount of money and whatever other taxes they can come up with, and way more expensive than the original prices in the restaurant.",2,2025-07-03 11:33:51
Glovo,Extend the delivery locations,3,2025-07-03 06:16:38
Glovo,"They have significantly improved recently: it's now possible to get compensated for unacceptable quality food. Delivery costs less than Bolt Food. Worst disadvantages: * They don't really care what you think. It's almost impossible to talk to a support representative about the order and support email specified here doesn't accept messages * Much smaller choice of places than Bolt food, and they close sooner",4,2025-07-03 03:40:48
Glovo,"It's so unfortunate I can't rate ths app zero star, as it has a horrible work flow, numerous errors on orders, sloppy deliveries,missing products after payment, undelivered orders without refund, incompetent support and lastly they do not delete account upon request. It's not worth it. Feels like a scam.",1,2025-07-02 15:40:06
Glovo,"the app always fail to meet the estimate delivering time of the products. not once got it right or just close by few minutes. it is by default offering unrealistic delivery times. maybe this is a company strategy just to make you order due to shoter time delivery the app shows to customers? i dont kbow, i am asking",1,2025-07-02 13:30:55
Glovo,takes to long for delivery to arrive,4,2025-07-02 09:20:20
Glovo,glovo is the best delivery right at your door steps,5,2025-07-02 08:33:09
Glovo,glovo are great!but some of the riders don't deliver inside...😔😔😔,4,2025-07-02 06:38:04
Glovo,The free delivery is just awesome and convenient. Fast and Reliable. Titus (Delivery Guy) is very friendly.,5,2025-07-01 10:09:35
Glovo,"Good choice, quick delivery",5,2025-07-01 08:40:20
Glovo,"I had a bad experience with my first order and tech support told me I will not be charged for it, but finally I was charged!!! Also I want to share the experience with delivery guys. They don't even try to make an effort to deliver, like Amazon does, but simply wait somewhere around the address, even without Glovo labeling. We were sitting in the bar, and the guy even didn't to ask the barmen re the order. My worst delivery experience ever. ps: Oviedo, Spain",1,2025-07-01 06:32:32
Glovo,Glovo is s very convenient app. I can order anything and its always delivered in minutes. I have glovo prime so I always save on delivery costs as well. Great job 👏,5,2025-07-01 05:51:06
Glovo,Very convenient and things are delivered on time.,4,2025-07-01 04:48:43
Glovo,It's a pretty neat delivery app for groceries and food. User-friendly interface and customer service or customer support department are pristine in helping you,5,2025-07-01 04:48:20
Glovo,"why would you deduct from my account simply because the goods you displayed were not available, and I cancelled the order? How is that my fault? Refund my 1k, please. Also, I will suggest you update your reasons for cancellation. Those ones on your app are not exhaustive at all. Also, address the problem of missing items,let there be consequences for sellers who send incomplete orders. It's screaming incompetence on your part. I recommend you use Talabat in UAE as a case study.",1,2025-07-01 00:24:37
Glovo,Glovo timely delivery. very efficient,5,2025-06-30 11:50:27
Glovo,honestly I loved how quick the rider was and very kind,5,2025-06-30 10:41:03
Glovo,"worst app ever, food was late twice in a row for more than 30 minutes, was cold and not very pleasant to eat, customer support will not refund anything",1,2025-06-30 06:07:11
Glovo,Utterly useless The 4-digit code never arrived to neither WhatsApp or SMS Thanks for wasting two hours of my holiday time,1,2025-06-30 04:22:36
Glovo,the riders are super fast I love it..glovo my number 1 delivering app,5,2025-06-29 10:51:28
Glovo,Good delivery good 👍 and timely receive,5,2025-06-29 02:43:30
Glovo,disgusting app for riders in italy.,1,2025-06-28 23:47:48
Glovo,"I’ve been a loyal Gloovo customer for years, but the service has become unacceptable. Over the past few months, many orders had missing or incorrect items . many time, I reported the issue through the app, yet no one ever responded—not even to acknowledge the problem or offer a refund . ( only couple times with very few coins of what I spent on the orders )",1,2025-06-28 17:28:28
Glovo,6 hours still trying to get the missing items purchased. agents clueless and make the matter worse by asking for the same information already supplied multiple time in the chat and when call was logged. no way to speak to someone to resolve issues. 2 cases opened with the same case number. so when things go wrong 🤔 you don't get your items and out of pocket while they decided to reimburse you or try again to get the missing items. Yes there are delivery guys that are crooks . Makes u think,1,2025-06-28 12:44:46
Glovo,"FAKE DISCOUNTS ARE THE WORST, expensive delivery, obnoxious service fees, horrible weather fees, food is cold when it gets to you most of the time. The only good thing is that you CAN order food and that's it. SOLID 2 STARS FOR THIS SERVICE. Review edit: rating drops to 1 star due to service tax being obnoxiously high",1,2025-06-28 12:16:05
Glovo,A reliable delivery service,5,2025-06-28 07:17:13
Glovo,"3 years ago it was a 5 * app In 2025 doesn't even deserve a sinlge * - Claims not credited - prices 30% higher than in store - free delivery promoted, new Service Fee apears at the same level of the delivery... It's going too well, that's why they alllow themselves...",1,2025-06-28 06:30:01
Glovo,"Servizio vergognoso, nessuna assistenza e a mani basse i peggiori rider tra tutti.",1,2025-06-27 14:12:41
Glovo,"Such a bad experience 4 hours and no delivery, no updates, and I am the one who had to pay cancellation fees.",1,2025-06-27 13:35:10
Glovo,"Platform has managed really poorly our order: took twice time as expected due to lack of delivery workers, hamburgers and potatoes came cold. Glovo offered 3 euros compensation. what a joke.",1,2025-06-27 13:29:19
Glovo,fast delivery,4,2025-06-27 06:19:23
Glovo,my first order was great. the delivery guy was so helpful and kind...,5,2025-06-27 03:32:44
Glovo,"No chat with a courier (they deleted it), no photo of a courier (they deleted it, u don't know who's gonna come). They want you to apply tips before the order is completed. The weirdest thing ever. You should pay tips even when you don't know if the courier is OK with their job. Yesterday they broke chats with the courier and could not fix it till now. Obviously, they don't have QAs and developers are very poor at skills.",1,2025-06-27 03:23:12
Glovo,Consistently getting orders wrong. Poor communication. The riders are great.,1,2025-06-27 02:18:05
Glovo,Best app on the planet delivery is extremely fast thank you glovo,5,2025-06-27 02:01:48
Glovo,- Too much fees - It seems that couriers don't know that there's a pin 📍 of exact location - Chat with the courier doesn't loading,1,2025-06-26 13:56:15
Glovo,My food was not delivered,1,2025-06-26 12:11:53
Glovo,"does the guy,that do the orders in canarien island quit?? already one week nobody can order because all the restaurants are busy ........STRANGE SITUATION (and why the lies,I live close to one of the restaurants AND NOT ANY CLIENTS!!!) UPDATE;one month later STILL THA SAME!!! nobody of glovo cal mi for a excuse of the lies AND STILL THE APP LIES about abilities!!! shameless",1,2025-06-26 10:55:06
Glovo,"Terrible service. The order was not delivered, but the status changed to ""delivered"". Of course, I asked for a refund (not to mention that the evening was ruined, as I had been counting on this order). In the end, they returned only part of the money. When I asked to return ALL the money, they replied that they cannot change the refund that was processed, that is, in fact, they had STOLEN part of MY MONEY and are not going to give it back.",1,2025-06-26 04:33:57
Glovo,the couriers couldn't care less. the app can say 1 minutes left but the driver can drive the opposite direction for 10 minutes. 20 minutes later of the the latest estimate is a norm,2,2025-06-25 07:24:09
Glovo,"very bad experience because always missing products and every time the products I ordered by weight were less than they charging at the app avoid this app and in my opinion, Wolt is much better",1,2025-06-25 04:31:42
Glovo,"food costs more than the actual store plus they charge an additional delivery fee, plus delivery time estimation is completely random.",3,2025-06-24 13:19:22
Glovo,The prices for delivery are too big and rarely has good offers.,4,2025-06-24 08:46:56
Glovo,The application lies about delivery time and the delivery person's don't know how to use maps and are always late.,1,2025-06-24 07:30:11
Glovo,very terrible experience. Food delivery time was delayed from over 1hr 20 minutes and I couldn't cancel or change restaurant. Very poor customer service. Not recommended,1,2025-06-24 07:07:25
Glovo,Deliveries on time. Super transparency.,5,2025-06-24 05:45:43
Glovo,"When a delivery service shows me that an item costs X, its delivery costs Y, and the service fee is Z, but I check and see that outside of glovo, the same item is way cheaper than X, this is nothing else for me than a FRAUD. This is misleading and makes people think they pay very little for the delivery. If I made the laws, I wold consider this illegal.",1,2025-06-24 01:08:22
Glovo,Best stuff for delivery food,5,2025-06-23 13:35:16
Glovo,"Dear Glovo, Without mixing words, I'll like to state how dissatisfied I am with the service delivered to me, I missed an appointment because I had to wait longer for my food to be delivered.  I placed an order at 3:57, the app showed my order would be delivered at 4:50 max, but I didn't get my order until past 5pm which delayed me from attending to my other needs, this is not the first time this is happening and it has made me loose trust in the company's service. Thanks.",1,2025-06-23 13:16:09
Glovo,Funny how the reviews on Google were only negative so they took their business off it and left the possibility to only rate them as an app through Google play. Next goal: to get them off Google play and out of Bulgaria. Incompetent thieves that mess up customer orders and do not give your money back. Use Takeaway or better yet bring back restaurants' personal delivery guys.,1,2025-06-22 22:50:30
Glovo,I downloaded the app three times only for them to tell me they don't send delivery to my side but that same day I downloaded the app I saw two dispatch riders in my street delivering food to people and I called their customer care twice they said I should text the app agent I did the same thing but I got no response I've not started using it and I'm having issues you people should please look into your services,1,2025-06-22 06:57:29
Glovo,"Prices are ridiculous. Rostil 1kg which costs 1550din at the store, in the app is 2200din. 40% more expensive. And there is no discount for delivery if you order more. Everything is just +40%",2,2025-06-22 04:23:18
Glovo,your delivery driver decided to go and finish his business while my food was with him. finally i received cold sandwiches,3,2025-06-21 11:37:37
Glovo,June 2025 and they seem to be loosing quality and timely service. Some website price and their price differ.,1,2025-06-21 11:36:28
Glovo,wow. very legit app. I am a tourist in uganda and the app was perfect. also helped me out a lot and very easily when one of my orders was wrong. I will definitely recommend this app for food delivery (And groceries!!),5,2025-06-21 03:29:16
Glovo,"it's good until you put your debit card, and they charge you for a ""cash""order that wasn't delivered, and the helpline says they can't do anything about it . simply just don't add your debit card ⚠️ so fewer people fall victim.",1,2025-06-20 15:57:05
Glovo,it was very nice and the delivery guy was friendly,5,2025-06-20 10:24:49
Glovo,I want to download glovo riders app,5,2025-06-20 07:59:24
Glovo,"I like the app, but it has bugs, i never used it to order from a grocery store, and never again, i will put something in my basket as soon as i fo to check out, i see that an item i placed was missing, went back, placed it again, checked out and realized a different item was removed but im being charged for!? And of course the item was not delivered. Says add items worth 19.99 to avoid delivery fee and still charges me for delivery fee. And so many other bugs",2,2025-06-20 07:04:32
Glovo,Excellent service delivery,5,2025-06-20 06:36:37
Glovo,If you are setting estimate delivery time please ensure to meet up...my estimate literally finished and they are telling me 18 minutes left?? okay,1,2025-06-20 06:34:08
Glovo,it is by far the worst app service to order anything. for 10mins they take an hour to deliver and even charging for delivery,1,2025-06-20 03:24:55
Glovo,"poor customer service, delivery so poor.",1,2025-06-20 00:37:05
Glovo,"Delivery was delayed by more than an hour, so I cooked my dinner myself. The restaurant owner told me that nobody's coming to pick delivery up. Support refused to refund money. The food eventually arrived, of course it was cold.",1,2025-06-19 16:02:52
Glovo,too late,1,2025-06-19 14:04:42
Glovo,"Food delivery in Yerevan, Armenia was late for more than an hour and they refused to do a refund.",1,2025-06-19 10:05:48
Glovo,Timely orders,5,2025-06-19 08:07:21
Glovo,"بعدو منهم ولاو كيشفرو بالعلالي، كيقطعو الفلوس و عاود اطليوك تخلص، و كيحسبو عليك منتزجات لي مكيناش فصطوك I used Glovo to order groceries , and I was charged immediately after placing the order. However, several items were unavailable and removed from the final delivery — and I never received a refund for them. It's frustrating that there is no automatic compensation system, and customer support is almost impossible to reach.",1,2025-06-19 07:38:09
Glovo,"DISAPPOINTing EXPERIENCE I tried to order a meal from the app and after 2 hours no one has been assigned to my order, there is no way to cancel your order of even be able to contact your courier to ginger him to come fast. it's a very bad app and I had a very bad experience. I will uninstall this app immediately",1,2025-06-19 05:59:16
Glovo,"Glovo really needs to expand its delivery area, like in Morocco-Agadie, there are very few places Glovo can deliver to, and many people live outside the delivery area, it's so frustrating for those who live in certain places",1,2025-06-19 04:19:17
Glovo,"There is no fast solution for missing items in the oder. The burden is on the customer, unfortunately. Very unprofessional",1,2025-06-19 03:57:01
Glovo,DO NOT pay for priority delivery because it's a scam. It's the same delivery time.,1,2025-06-19 02:18:12
Glovo,Good delivery 🚚,5,2025-06-19 01:35:55
Glovo,"Once U pay the Prime suddenly U will start to have issues with restaurants suddenly being unavailable for delivery, although when U call them they are open and everything working. and there's no way to contact support through the app without an order. it's an utter joke",1,2025-06-18 11:53:43
Glovo,"""Best delivery app ever! Seamless experience, amazing food selection, and super-fast delivery. The tracking feature is spot-on, and customer support is to",5,2025-06-18 09:45:02
Glovo,"Svaka druga dostava nešto omaše, istumbaju, do čoveka nemoguće doći, kartice ne rade, nema fiskalnog nigde, verovatno rade na crno. Katastrofa (English) The delivery quality is abysmal, in 50% of cases they destroy some items or never deliver them. It's almost impossible to get to a real person who can help you, and they do not issue receipts, could be some semi-legal scheme. Terrible",1,2025-06-18 09:24:59
Glovo,"Awful support! I installed this app during my vacation and placed a single order. Unfortunately, one item was missing. I immediately contacted support through the app, providing a photograph as proof. I received an automated response acknowledging my case and promising a resolution within 2-3 business days. However, it's been two weeks, and I've yet to receive any update or resolution to my issue..",1,2025-06-18 05:19:33
Glovo,"it won't let me access glovo for delivery drivers, there is only a website, when I try to apply there is a bug and no way of contacting them!!",1,2025-06-17 08:24:49
Glovo,"worst app for delivery evey. they charge you for something and it is not delivered and if delivered it will be broken or missing items, which puts their entire QA process in a big question",1,2025-06-17 08:19:43
Glovo,Who's idea was it to have the courier being the one to confirm delivery. Make sure you pay after delivery.,1,2025-06-16 12:46:34
Glovo,The refund procedure and execution is very poor. They also have poor customer service and error resolution. Compensation packages are abysmal and not executed properly. Order at your discretion.,1,2025-06-16 12:00:57
Glovo,poor package,5,2025-06-16 11:03:26
Glovo,"تجربتي مع Glovo كانت سيئة جدًا! طلبت أغراض من كارفور والدفع عند الاستلام، لكن وصلتني الأغراض بسعر مضاعف وبعضها ناقص، لذلك أرجعت الطلب فورًا. وبعدها سحبوا فلوس من بطاقتي بدون إذني! تواصلت معهم ورفضوا يرجعوا المبلغ. التطبيق غير آمن، لا أنصح به. My experience with Glovo was terrible! I ordered from Carrefour with cash on delivery, but the items arrived overpriced and incomplete, so I returned the order immediately. Later, they charged my card without permission! they refused to refund me",1,2025-06-16 10:47:24
Glovo,"didn't receive my food, refund refused. first and last time using. even tipped 10%. huge regret.",1,2025-06-15 08:12:07
Glovo,very slow delivery I ordered KFC and it took one and half hour to come for other purposes the app is fine,3,2025-06-15 07:34:00
Glovo,"worst delivery app, first time using it and am super disappointed.The delay is something else.Uninstalling it ASAP .Can't recommend 🚩",1,2025-06-15 05:53:40
Glovo,Rude riders/delivery personnel...would not recommend,1,2025-06-14 12:46:53
Glovo,terrible and worst company ever you'll always get scam by having to pay expensive delivery fees compared to the value of your order in the country,1,2025-06-14 09:45:13
Glovo,there is always something missing from the orders and they will not refund the full amount of what is missing,1,2025-06-14 08:04:13
Glovo,"Terrible experience, literally! It used to be good (perhaps, been using it for about 3 years), but then they just couldn't handle order demands anymore. It's either they're super late (no in between), or the order is incomplete, and they just wouldn't refund it (based on my experience, multiple times). I had to write here because they don't have a reviews section in the app, I recommend you just order straight from restaurants' delivery.",1,2025-06-14 06:47:19
Glovo,really good alternative to the uk delivery sites.,5,2025-06-14 02:19:54
Glovo,"Incompetence of couriers who pretend to forget the door numbers and cancel the delivery while wandering around the the same building even though the address is clearly written... Courier also lied to my face saying he tried to do everything when he didn't even tried to ring the bell... Very slow and delayed support, I will cancel my subscription, it's not worth it... Very disappointed.",1,2025-06-13 11:57:25
Glovo,"This is not about the app but about the experience. Lately Glovo is just... not good, with couriers never finding the delivery location, with orders delayed for more than 1h, with cold food after the couriers ""waited"" to pick up the order .. across the town. Not to mention a 202 ron fee to cancel an 1h+ delayed order in value of 217 ron that magically disappeared when the case was escalated. well done Glovo, well done.",1,2025-06-13 11:14:48
Glovo,"This app does not work properly for most of the time. Stores first are open, then for some reason when you try to order appear close... Just to be open a minute later. This is such a joke, dumb fees, high delivery prices while you can't even rate the delivery service. This fluctuation on if a store is open or not is almost all the time. I wonder if this would be an issue if one gets the glovo prime...",1,2025-06-13 10:04:29
Glovo,"I tried several times to apply to be a courier, it keeps rejecting my document and doesn't specify a reason. there is no way to contact them.",1,2025-06-12 23:06:06
Glovo,fast delivery and very reliable,5,2025-06-12 13:00:01
Glovo,immaculate customer service!!!,5,2025-06-12 12:09:12
Glovo,Delivered on time and no delivery fees on my first oder,5,2025-06-12 12:03:41
Glovo,I keep getting issues with my pin and your delivery persons will always harass,1,2025-06-12 10:42:38
Glovo,Love love love the app! Good good. Pay for prime guys! Pay for prime! Some limitations on location which I don't like since I can always pay more for delivery fees but I can't order past a certain radius. Has some few issues but Customer support is quick to help.,4,2025-06-12 07:51:19
Glovo,it's the fastest app in delivery 👍,5,2025-06-12 07:22:10
Glovo,fast and reliable delivery from restaurant and grocery store near you,5,2025-06-12 05:46:03
Glovo,very bad app when you pay your money they take it somewhere else and charge you for something you didn't get this is stealing from people delivery guys are awesome but the worst is the client's service they hung up on me I've never seen this anywhere this is STEALING and to be ashamed of,1,2025-06-11 12:17:12
Glovo,it's likely to be scam I ordered an something for 2842 tenge including all the service and the delivery but it charges me 4181 tenge without any reason and when I try to contact there customer support there is no response and no solution so it's a scam because it's tricks you and you never know and if they listen to your problem and want to issue you a refund of the extra deducted amount it will reach you in 1 to 2 months that's how this app works so be careful,1,2025-06-11 05:03:13
Glovo,"bad support, there is no option.to contact them if your order is late... the only option you have to wait. no support",1,2025-06-10 15:55:43
Glovo,the sixth time i have got missing products from carrefour and noticed i never get refunded.. this time was a big amount that's how i paid attention... شفارة,1,2025-06-10 14:39:19
Glovo,"very bad app! missing products all the time especially recently with no support service, it seems like they are doing it on purpose because i follow the same steps all the time and they say i will be contacted with a feedback soon but nothing happens. i wish there is -0 rate since they dont deserve 1.",1,2025-06-10 14:26:54
Glovo,"1) catfishing me to pay via global pay with a lucrative 20% discount only to ghost after inquiring twice 2) Charged me more money than what they mentioned was the total cost that was inclusive of the service charge, delivery and goods amount. Customer Support are not answering my inquiry.",1,2025-06-10 13:12:09
Glovo,Glovo is so unique with their features and excellent in their delivery,5,2025-06-10 08:47:02
Glovo,"I'd rather crawl on hot coals on all fours than ever use this pathetic excuse of a delivery app. absolute horrendous abysmal customer service. truly the worst delivery app ever created in history and will remain as the worst. Please do yourself a favor and never install it, and if you already have it installed, delete it forever.",1,2025-06-10 06:50:39
Glovo,"change the way your maps work! i don't care about where the restaurant is if my delivery is closeby, so why is it automatically zooming out to show me where the restaurant is every 2 minutes instead of the rider. absolutely atrocious.",1,2025-06-10 01:20:23
Glovo,The delivery was pretty fast but the delivery guy was very rude.,1,2025-06-09 22:13:44
Glovo,"I used Glovo to order groceries from Marjane (Sala Al Jadida), and I was charged immediately after placing the order. However, several items were unavailable and removed from the final delivery — and I never received a refund for them. It's frustrating that there is no automatic compensation system, and customer support is almost impossible to reach. I expected better from a service that handles payments upfront. Very disappointing experience.",1,2025-06-09 08:45:22
Glovo,very good 😊 they delivery on time,3,2025-06-09 08:14:47
Glovo,The delivery rider was excellent,5,2025-06-09 03:45:59
Glovo,"bad deliverers, insolent and late. products delivered in poor condition with the pack opened and cold pizza. missing product no receipt and no call from the help center.",1,2025-06-08 16:07:57
Glovo,"delivery drivers steal food, zero customer service (waited 30 mins)",1,2025-06-08 13:48:08
Glovo,your delivery is on time,5,2025-06-08 09:49:01
Glovo,"It's a shame that you pay €4 of service fees per delivery and have to watch ads anyway. The app and the service are full of issues. It's always a challenge to make an order. Terrible experience, not recommended. Oh, and there are no favorites in the app, as it's such a ""complex"" feature and their engineers don't even try to implement it during all these years 😂",1,2025-06-08 08:15:43
Glovo,"Horrible customer support service. After a 2 hour delay, I was instructed by a customer support agent to cancel the order, while being reassured that no charges would be credited. After cancelling the order, the full amount was charged to me. After a second contact to ""specialized"" customer support I am told that unfortunately I am not eligible for a refund.",1,2025-06-07 13:45:15
Glovo,"they ended all support in Portugal and now the problems are endless. Just ise a different service, even if it costs a bit more. if you complain about anything you just get an automated message saying thanks for the feedback, meanwhile you spent an extra 30% to get cold food that came late.",1,2025-06-07 12:47:59
Glovo,Overpriced compared to store + delivery fee + surcharge for anything.,1,2025-06-07 10:09:36
Glovo,"not only is delivery generally more expensive, the delays are absurd. I have been waiting for over 2 hours for an order estimated at 80-100 minutes with no sign of actually arriving anytime soon. the store is 10 minutes away to begin with and the app wants to charge me in order to cancel the order. this is predatory and absurd, never using it again",1,2025-06-06 08:19:59
Glovo,the worst delivery ever in all world,1,2025-06-06 07:41:57
Glovo,swift and intelligent riders that can read the map well.kudos to glovo!!,5,2025-06-06 06:27:35
Glovo,"enshittification at it's finest. if you don't pay for priority delivery you can watch your food on a field trip around the city for 30 minutes, so it arrives cold and the support says ""not our problem"".",1,2025-06-06 05:50:47
Glovo,Bad and incompetent delivery riders with lack of manners,1,2025-06-06 03:37:53
Glovo,too freaking lateeeeeeeeeeeeeeeeeee,1,2025-06-05 20:34:51
Glovo,"Nasty customer service. I placed an order, it wasn't delivered while I was still chatting with the agent he ended the chat without any resolution of either a delivery or refund. Glovo kindly refund my money!!!. Agent dropped the phone on me!! Imaging and I should wait for 10 days to get a refund. If they dont have the facility to resolve issues for payments made on line. then they should limit it to payment on delivery!! Ridiculous!! I still dont have my refund!!",1,2025-06-05 12:50:42
Glovo,"it takes a 1.5 Euro fee for delivery because of ""bad weather"" . while there is no bad weather, no rain, nothing. it was cloudy all day but not a drop of rain.",1,2025-06-05 11:03:43
Glovo,amazing food at a great price and fast delivery,5,2025-06-05 09:27:18
Glovo,"Bad app design when delivery is available only from the one nearest point (500m), but not available for another point near (600m).",1,2025-06-05 06:48:37
Glovo,"So, I am Glovo prime member and you are still showing me ads on the order tracking page? wow",1,2025-06-05 03:44:59
Glovo,have been using this app for a while 1. my order when delivered never match's what I placed when making the order. 2. why would you say that you get 20%discount when you pay with mpesa global when you know that's a lie ...infact you pay more cause they deduct forex as well. that's misleading information,1,2025-06-05 03:30:20
Glovo,Paid for two disposable plates when ordering from same store and even worse for two different meals that are placed in a single plate. I should be able to pick all my meals from the same store and then select the disposable so I don't get charged twice for a single container,3,2025-06-05 01:27:54
Glovo,No rating on couriers.,1,2025-06-04 22:38:00
Glovo,"Almost every time I want to order groceries, most of the items are not available. But the actual issue is that they tell you that the items are unavailable AFTER you placed your order. So the order is processing, and you find out that you're paying for delivery of one lemon. And of course cancellation is not free.",1,2025-06-04 09:55:37
Glovo,please am not able to set up my delivery address it always shows unavailable in the area,4,2025-06-04 09:23:51
Glovo,"I had a terrible experience with Glovo. The delivery agent canceled my order before I even met them, and I never got my food. You still charged me, which feels like theft. This app is unreliable, and the service is disrespectful. I’m extremely disappointed and angry. I demand a full refund immediately. This is unacceptable.",1,2025-06-03 16:33:11
Glovo,Fast delivery!,5,2025-06-03 13:07:02
Glovo,Worst delivery service. : how can i give Again 1 Start rating???!,1,2025-06-03 12:21:53
Glovo,Your couriers need to call 5mins to their destination in other confirm the location,4,2025-06-03 11:57:36
Glovo,Horrible experience. Just the worst from the delivery to the agents on the app. They take forever to answer and not solve your issue at the end. My order was cancelled without anyone telling me and I was charged for it.,1,2025-06-03 09:56:18
Glovo,"I order jollof rice with white rice and stew, only for my food to be delivered and there was no stew for the rice. This is my first time ordering too, from molabat. and all the numbers weve called aren't going to file a report, shameful.",2,2025-06-03 05:41:57
Glovo,reliable and fast delivery,4,2025-06-03 04:00:27
Glovo,"Worst app ever. Late deliveries, zero support. Total disaster",1,2025-06-02 11:55:33
Glovo,"took my money & not delivered to shpp where i ordered !! NO CONTACTS -- phone, email-- !! ...sorted out with the help of ""my"" bank...",2,2025-06-02 09:14:28
Glovo,"Georgia. Courier just cancel my order because he didn't want get inside the building. Support first claimed that I had the wrong address, then admitted that the address was correct, but the intercom code was incorrect. For a whole year no one had problems with either the address or the code. After all - the lazy courier is right and I am wrong. no refund",1,2025-06-02 05:21:15
Glovo,they deliver on time,5,2025-06-02 01:47:29
Glovo,"terrible service in morocco, awful food, always late drivers, food not hot and poor quality.",1,2025-06-01 16:24:55
Glovo,"I really don't understand how this cursed app had such high rating, not once in their life did the orders arrive on time, not one customer support is useful. And the food tasted bad(ofc) because it was cold(they will always say we have an compartment which is keeping the food hot...the food is damn cold when it is picked up) because it took them so long to assign a driver. Refund is a joke, order of 50$, it arrives after one hour, and they say ""here is your 3 $"". Will never use again",1,2025-06-01 05:56:25
Glovo,The food taste nice and very fast in delivery,5,2025-06-01 05:32:21
Glovo,This app deserves no stars. I ordered my meal at 2 pm and received it at 5pm with some items missing . Some of the orders were wrong. Stick to dial a delivery.,1,2025-06-01 01:25:04
Glovo,it's showing me out of delivery in my address,1,2025-05-31 08:56:10
Glovo,equick delivery,5,2025-05-31 05:35:15
Glovo,"I ordered a plate, which was not mentioned , and rice would be included. In the end, half of the plate was just rice (which I don't like). The bread also had a hair. I paid 18 euros for this delivery, but glovo refunded me just the 11, which I find unacceptable.",1,2025-05-31 04:51:10
Glovo,"It seems missing product these days is on purpose from glovo, and guess what, They will never refund. It is better to always pay on delivery and to check your orders very well before you pay, because glovo will never refund you. It has happened to me, I'll let it slide and leave the money for them. But before you install glovo app, think twice.",1,2025-05-31 04:25:03
Glovo,the delivery was quick,5,2025-05-31 03:07:26
Glovo,seamless delivery,5,2025-05-31 03:05:21
Glovo,the app is alright but there is zero controller over delivery guys and they often steal your order.,1,2025-05-30 12:21:54
Glovo,Almost every time I order I am overcharged on my bill and lately missing products. The agents are rude and do not want to help.,1,2025-05-30 09:36:56
Glovo,"Glovo is good,in fact accessible especially when you from work and lazy to cook ,at first their fries were not well cooked after complaining it was rectified,the only problem the delivery fees ,they're abit high than the normal prices .",4,2025-05-30 04:18:35
